,coin_id,timestamp,price
922,tether,1754352000000,0.9999181073304267
923,tether,1754438400000,0.9999170725091329
924,tether,1754524800000,1.0001797713784089
925,tether,1754611200000,1.0001389419384314
926,tether,1754697600000,1.000030992245778
927,tether,1754784000000,1.000168794164386
928,tether,1754870400000,1.0000602590857817
929,tether,1754956800000,0.9999829869476258
930,tether,1755043200000,0.9997296050669174
931,tether,1755129600000,1.0002440820198915
932,tether,1755216000000,1.0006696117747134
933,tether,1755302400000,1.0006533939618045
934,tether,1755388800000,1.0005920553104726
935,tether,1755475200000,1.0006410132241819
936,tether,1755561600000,1.000442851117242
937,tether,1755648000000,0.9998945359369547
938,tether,1755734400000,1.0000788444692659
939,tether,1755820800000,0.9997761693543452
940,tether,1755907200000,0.9996892446667663
941,tether,1755993600000,0.9996401483071974
942,tether,1756080000000,0.9999390681762844
943,tether,1756166400000,1.00018714745014
944,tether,1756252800000,1.0001891801825256
945,tether,1756339200000,1.000105476419362
946,tether,1756425600000,1.00011769867452
947,tether,1756512000000,1.0002180919460786
948,tether,1756598400000,1.0002107070247845
949,tether,1756684800000,1.0001597516639043
950,tether,1756771200000,1.0000806360780041
951,tether,1756857600000,1.00001687329654
952,tether,1756944000000,1.0003823316647011
953,tether,1757030400000,1.0001348551398812
954,tether,1757116800000,1.0001833753079745
955,tether,1757203200000,1.0003779524697336
956,tether,1757289600000,1.0000219843383196
957,tether,1757376000000,1.0000579293134815
958,tether,1757462400000,1.000053656224186
959,tether,1757548800000,1.0002971138909202
960,tether,1757635200000,1.000373133913673
961,tether,1757721600000,1.0006552383716873
962,tether,1757808000000,1.0005703979160467
963,tether,1757894400000,1.0006522223972127
964,tether,1757980800000,1.000306655432184
965,tether,1758067200000,1.00030329934126
966,tether,1758153600000,1.0003279335572053
967,tether,1758240000000,1.000345821394593
968,tether,1758326400000,1.0004389455936578
969,tether,1758412800000,1.0004519233234754
970,tether,1758499200000,1.0003996998579925
971,tether,1758585600000,1.0008149369072938
972,tether,1758672000000,1.00020622908386
973,tether,1758758400000,1.0003361332268497
974,tether,1758844800000,1.000460775694293
975,tether,1758931200000,1.0005543213798342
976,tether,1759017600000,1.0004491881555393
977,tether,1759104000000,1.0003198218515963
978,tether,1759190400000,1.0005010520102045
979,tether,1759276800000,1.000018673481624
980,tether,1759363200000,1.000462448524064
981,tether,1759449600000,1.000503503415681
982,tether,1759536000000,1.000544000815825
983,tether,1759622400000,1.0003463641728818
984,tether,1759708800000,1.0002063425022278
985,tether,1759795200000,1.0003194654260557
986,tether,1759881600000,1.0003888166736086
987,tether,1759968000000,1.000223743804291
988,tether,1760054400000,1.0005326353908706
989,tether,1760140800000,1.0016980114477425
990,tether,1760227200000,1.0015910950619138
991,tether,1760313600000,1.0012064340426674
992,tether,1760400000000,1.0010448156599423
993,tether,1760486400000,1.0006630390150077
994,tether,1760572800000,1.000749398195703
995,tether,1760659200000,1.0004468221463727
996,tether,1760745600000,1.0007447500452409
997,tether,1760832000000,1.0006155367215122
998,tether,1760918400000,1.0005786726425696
