,country,code,year,gdp,continent,avg_schooling_years,invalid_gdp_flag,invalid_schooling_flag,log_gdp,log_gdp_zscore,gdp_outlier_flag
3068,Estonia,EST,2016,37470.043,Europe,12.322,False,False,10.53129703937181,0.9070923772878774,False
3069,Estonia,EST,2017,39533.465,Europe,12.314,False,False,10.584902807394872,0.9515222289132859,False
3070,Estonia,EST,2018,40853.65,Europe,12.306,False,False,10.61775144758175,0.9787480343335435,False
3071,Estonia,EST,2019,42218.96,Europe,12.298,False,False,10.650624688223504,1.0059942292491932,False
3072,Estonia,EST,2020,40920.527,Europe,12.29,False,False,10.619387098770511,0.9801037044844934,False
3073,Estonia,EST,2021,44251.54,Europe,12.29,False,False,10.697645452090377,1.0449662585468564,False
3074,Estonia,EST,2022,43128.633,Europe,12.29,False,False,10.67194239426364,1.023662897216973,False
3075,Estonia,EST,2023,41288.617,Europe,12.29,False,False,10.628342123526245,0.9875258613879806,False
3076,Estonia,EST,2024,41189.668,Europe,12.29,False,False,10.625942727188853,0.9855371794384,False
3103,Eswatini,SWZ,1990,5447.739,Africa,5.28,False,False,8.60295593919276,-0.6911667676472574,False
3104,Eswatini,SWZ,1991,5325.3525,Africa,5.264,False,False,8.580234185569788,-0.7099991466872039,False
3105,Eswatini,SWZ,1992,5291.8965,Africa,5.248,False,False,8.57393196722046,-0.7152225887998341,False
3106,Eswatini,SWZ,1993,5299.532,Africa,5.232,False,False,8.57537379375458,-0.7140275655524677,False
3107,Eswatini,SWZ,1994,5427.35,Africa,5.216,False,False,8.599206264336912,-0.6942745954731212,False
3108,Eswatini,SWZ,1995,5693.822,Africa,5.2,False,False,8.647137006372882,-0.6545483526546684,False
3109,Eswatini,SWZ,1996,5796.6523,Africa,5.0840000000000005,False,False,8.665035840241265,-0.6397133346637323,False
3110,Eswatini,SWZ,1997,5876.803,Africa,4.968,False,False,8.678768185547167,-0.628331610515174,False
3111,Eswatini,SWZ,1998,5952.854,Africa,4.852,False,False,8.691626047403282,-0.6176746809429415,False
3112,Eswatini,SWZ,1999,6062.348,Africa,4.736,False,False,8.709852462766479,-0.6025681549082528,False
3113,Eswatini,SWZ,2000,6106.0747,Africa,4.62,False,False,8.717039407088317,-0.5966114289506668,False
3114,Eswatini,SWZ,2001,6135.453,Africa,4.624,False,False,8.721839193049881,-0.5926332417896456,False
3115,Eswatini,SWZ,2002,6335.8135,Africa,4.628,False,False,8.753973498086298,-0.5659994958793295,False
3116,Eswatini,SWZ,2003,6578.302,Africa,4.632,False,False,8.79153193630627,-0.534870087628383,False
3117,Eswatini,SWZ,2004,6775.2217,Africa,4.636,False,False,8.82102736845974,-0.5104235080431015,False
3118,Eswatini,SWZ,2005,7142.1924,Africa,4.64,False,False,8.873775067024248,-0.46670484665213785,False
3119,Eswatini,SWZ,2006,7584.72,Africa,4.778,False,False,8.933890976137514,-0.4168792211507959,False
3120,Eswatini,SWZ,2007,7866.731,Africa,4.9159999999999995,False,False,8.970397880278254,-0.3866213516323841,False
3121,Eswatini,SWZ,2008,7926.3794,Africa,5.054,False,False,8.977951640381692,-0.38036059923601373,False
3122,Eswatini,SWZ,2009,7988.5977,Africa,5.192,False,False,8.98577051647358,-0.3738801118285648,False
3123,Eswatini,SWZ,2010,8245.642,Africa,5.33,False,False,9.017440097335301,-0.3476315413739872,False
3124,Eswatini,SWZ,2011,8350.892,Africa,5.418,False,False,9.030123638486678,-0.3371190933255236,False
3125,Eswatini,SWZ,2012,8645.845,Africa,5.506,False,False,9.064834137701624,-0.3083501308269287,False
3126,Eswatini,SWZ,2013,8951.058,Africa,5.593999999999999,False,False,9.099527016572882,-0.27959577252643564,False
3127,Eswatini,SWZ,2014,9084.494,Africa,5.6819999999999995,False,False,9.114324283076648,-0.26733141405402067,False
3128,Eswatini,SWZ,2015,9186.653,Africa,5.77,False,False,9.125506948795099,-0.2580629305125937,False
3129,Eswatini,SWZ,2016,9402.509,Africa,5.9079999999999995,False,False,9.14873184753627,-0.23881353174189762,False
3130,Eswatini,SWZ,2017,9660.552,Africa,6.045999999999999,False,False,9.175806068431116,-0.21637371487901788,False
3131,Eswatini,SWZ,2018,9578.101,Africa,6.184,False,False,9.167234625845913,-0.22347794892548228,False
3132,Eswatini,SWZ,2019,10099.586,Africa,6.322,False,False,9.220249711890224,-0.17953766985246122,False
3133,Eswatini,SWZ,2020,9695.825,Africa,6.46,False,False,9.17945065946635,-0.2133529832506413,False
3134,Eswatini,SWZ,2021,9990.435,Africa,6.46,False,False,9.20938341423815,-0.188543939330616,False
3135,Eswatini,SWZ,2022,9927.605,Africa,6.46,False,False,9.20307453963041,-0.19377289832295033,False
3136,Eswatini,SWZ,2023,10181.504,Africa,6.46,False,False,9.228328019859912,-0.17284215857234705,False
3137,Eswatini,SWZ,2024,10380.396,Africa,6.46,False,False,9.247674306281194,-0.15680745434368273,False
3357,Fiji,FJI,1990,7820.7173,Oceania,9.24,False,False,8.964531555675464,-0.3914835136962932,False
3358,Fiji,FJI,1991,7547.678,Oceania,9.448,False,False,8.928995245271098,-0.42093692993876064,False
3359,Fiji,FJI,1992,7950.0664,Oceania,9.656,False,False,8.980935559814755,-0.37788744937616764,False
3360,Fiji,FJI,1993,8067.8047,Oceania,9.863999999999999,False,False,8.995636692038428,-0.3657027694898117,False
3361,Fiji,FJI,1994,8432.299,Oceania,10.072,False,False,9.03982473030425,-0.3290785766804912,False
3362,Fiji,FJI,1995,8600.093,Oceania,10.28,False,False,9.059528296136618,-0.31274775000439703,False
3363,Fiji,FJI,1996,8956.351,Oceania,10.218,False,False,9.100118168554069,-0.2791058104238333,False
3364,Fiji,FJI,1997,8669.252,Oceania,10.156,False,False,9.067537791542923,-0.3061092723625237,False
3365,Fiji,FJI,1998,8673.878,Oceania,10.094,False,False,9.068071259274493,-0.30566712046292976,False
3366,Fiji,FJI,1999,9328.606,Oceania,10.032,False,False,9.140840872174778,-0.24535377689499446,False
3367,Fiji,FJI,2000,9070.993,Oceania,9.97,False,False,9.112837018924646,-0.26856409717821045,False
3368,Fiji,FJI,2001,9157.809,Oceania,9.928,False,False,9.122362236917436,-0.2606693493231428,False
3369,Fiji,FJI,2002,9357.754,Oceania,9.886000000000001,False,False,9.14396058341233,-0.24276807926374455,False
3370,Fiji,FJI,2003,9361.464,Oceania,9.844,False,False,9.14435696749724,-0.2424395458478695,False
3371,Fiji,FJI,2004,9766.527,Oceania,9.802,False,False,9.186716205893502,-0.20733110982841876,False
3372,Fiji,FJI,2005,9745.581,Oceania,9.76,False,False,9.184569230482552,-0.2091105787637555,False
3373,Fiji,FJI,2006,9837.086,Oceania,9.878,False,False,9.193914807977338,-0.20136472161516558,False
3374,Fiji,FJI,2007,9672.29,Oceania,9.996,False,False,9.177020375302536,-0.2153672658323092,False
3375,Fiji,FJI,2008,9711.966,Oceania,10.113999999999999,False,False,9.181114012469429,-0.21197435311711316,False
3376,Fiji,FJI,2009,9536.817,Oceania,10.232,False,False,9.162915060970779,-0.22705811638816947,False
3377,Fiji,FJI,2010,9784.304,Oceania,10.35,False,False,9.18853474802086,-0.20582385492147817,False
3378,Fiji,FJI,2011,10020.695,Oceania,10.498,False,False,9.212407733510918,-0.18603730503523305,False
3379,Fiji,FJI,2012,10140.693,Oceania,10.645999999999999,False,False,9.224311618005151,-0.17617105665656577,False
3380,Fiji,FJI,2013,10604.156,Oceania,10.794,False,False,9.269001278730354,-0.13913110613563798,False
3381,Fiji,FJI,2014,11183.313,Oceania,10.942,False,False,9.322178035548248,-0.09505683013006,False
3382,Fiji,FJI,2015,11674.063,Oceania,11.09,False,False,9.365124822357021,-0.05946141873923896,False
3383,Fiji,FJI,2016,11951.92,Oceania,11.176,False,False,9.388647213909769,-0.03996545020626897,False
3384,Fiji,FJI,2017,12597.327,Oceania,11.262,False,False,9.441239927576948,0.0036247556798782708,False
3385,Fiji,FJI,2018,13100.096,Oceania,11.347999999999999,False,False,9.480374837406666,0.03606078451095545,False
3386,Fiji,FJI,2019,13056.331,Oceania,11.434,False,False,9.477028429210955,0.03328719455792079,False
3387,Fiji,FJI,2020,10812.035,Oceania,11.52,False,False,9.288415144535012,-0.1230403903603233,False
3388,Fiji,FJI,2021,10322.428,Oceania,11.52,False,False,9.242074282681427,-0.16144889922568462,False
3389,Fiji,FJI,2022,12118.318,Oceania,11.52,False,False,9.402473471114739,-0.028505889438717548,False
3390,Fiji,FJI,2023,13194.805,Oceania,11.52,False,False,9.4875784705031,0.04203134255800675,False
3391,Fiji,FJI,2024,13592.464,Oceania,11.52,False,False,9.517270800497164,0.06664111618313805,False
3416,Finland,FIN,1990,38807.117,Europe,8.56,False,False,10.566358936625587,0.936152587599955,False
3417,Finland,FIN,1991,36326.082,Europe,8.71,False,False,10.500291274643184,0.881393994870663,False
3418,Finland,FIN,1992,34926.383,Europe,8.860000000000001,False,False,10.460997782482155,0.8488265288881298,False
3419,Finland,FIN,1993,34486.754,Europe,9.01,False,False,10.448330587265854,0.8383276287748402,False
3420,Finland,FIN,1994,35699.72,Europe,9.16,False,False,10.482898124599718,0.8669781007564852,False
3421,Finland,FIN,1995,37069.63,Europe,9.31,False,False,10.52055331497816,0.8981876997071229,False
3422,Finland,FIN,1996,38301.51,Europe,9.428,False,False,10.553244599979037,0.9252830850658023,False
3423,Finland,FIN,1997,40630.92,Europe,9.546000000000001,False,False,10.612284632092386,0.9742169957902398,False
3424,Finland,FIN,1998,42733.445,Europe,9.664,False,False,10.662737147901707,1.016033350152932,False
3425,Finland,FIN,1999,44505.71,Europe,9.782,False,False,10.703372774529457,1.0497132120103294,False
3426,Finland,FIN,2000,46968.84,Europe,9.9,False,False,10.757239682101213,1.0943595028703543,False
3427,Finland,FIN,2001,48099.3,Europe,10.004,False,False,10.781022902973403,1.1140716535118875,False
3428,Finland,FIN,2002,48792.49,Europe,10.108,False,False,10.795331686555805,1.1259311446627782,False
3429,Finland,FIN,2003,49655.547,Europe,10.212,False,False,10.812865385287255,1.1404635291768432,False
3430,Finland,FIN,2004,51494.707,Europe,10.316,False,False,10.849234304670912,1.1706070333478331,False
3431,Finland,FIN,2005,52744.047,Europe,10.42,False,False,10.873206191889356,1.1904755555530977,False
3432,Finland,FIN,2006,54653.98,Europe,10.478,False,False,10.908777318034348,1.2199578279848766,False
3433,Finland,FIN,2007,57313.293,Europe,10.536,False,False,10.956287865326217,1.259335802495223,False
3434,Finland,FIN,2008,57494.586,Europe,10.594000000000001,False,False,10.959446065830699,1.2619534010297133,False
3435,Finland,FIN,2009,52599.15,Europe,10.652000000000001,False,False,10.870455238899414,1.188195494326869,False
3436,Finland,FIN,2010,54017.945,Europe,10.71,False,False,10.897071585156889,1.210255812808293,False
3437,Finland,FIN,2011,55053.39,Europe,10.756,False,False,10.916058720636304,1.2259928434162495,False
3438,Finland,FIN,2012,53957.668,Europe,10.802,False,False,10.895955092189878,1.2093304344638625,False
3439,Finland,FIN,2013,53183.43,Europe,10.848,False,False,10.881502160648662,1.1973514697440186,False
3440,Finland,FIN,2014,52710.734,Europe,10.894,False,False,10.872574395003673,1.1899519058988997,False
3441,Finland,FIN,2015,52782.49,Europe,10.94,False,False,10.873934785905487,1.1910794331809293,False
3442,Finland,FIN,2016,53984.633,Europe,10.962,False,False,10.896454710973453,1.2097445314769668,False
3443,Finland,FIN,2017,55637.227,Europe,10.984,False,False,10.926607806549546,1.234736199573508,False
3444,Finland,FIN,2018,56226.336,Europe,11.006,False,False,10.937140538217067,1.2434660009075147,False
3445,Finland,FIN,2019,56922.49,Europe,11.028,False,False,10.949445796854848,1.2536649185921502,False
3446,Finland,FIN,2020,55424.86,Europe,11.05,False,False,10.922783508545372,1.231566522145816,False
3447,Finland,FIN,2021,56790.375,Europe,11.05,False,False,10.947122136124902,1.2517390082793856,False
3448,Finland,FIN,2022,57068.305,Europe,11.05,False,False,10.95200416272172,1.2557853586130767,False
3449,Finland,FIN,2023,56250.88,Europe,11.05,False,False,10.937576964388738,1.243827722244003,False
3450,Finland,FIN,2024,56123.15,Europe,11.05,False,False,10.935303662363207,1.2419435505322833,False
3487,France,FRA,1990,38655.887,Europe,8.32,False,False,10.562454358070015,0.9329163715679569,False
3488,France,FRA,1991,38937.953,Europe,8.528,False,False,10.569724709491027,0.938942227493781,False
3489,France,FRA,1992,39331.902,Europe,8.736,False,False,10.579791224287058,0.9472856161862112,False
3490,France,FRA,1993,39020.613,Europe,8.943999999999999,False,False,10.571845323946066,0.9406998477847832,False
3491,France,FRA,1994,39801.39,Europe,9.152,False,False,10.591657115285795,0.957120374569867,False
3492,France,FRA,1995,40570.72,Europe,9.36,False,False,10.610801903146786,0.9729880715628064,False
3493,France,FRA,1996,40990.74,Europe,9.532,False,False,10.62110146651913,0.9815246169629743,False
3494,France,FRA,1997,41876.934,Europe,9.704,False,False,10.642490453135498,0.9992523641220895,False
3495,France,FRA,1998,43162.543,Europe,9.876,False,False,10.67272833793291,1.0243143077255688,False
3496,France,FRA,1999,44400.137,Europe,10.048,False,False,10.700997834001141,1.0477447996699474,False
3497,France,FRA,2000,45922.48,Europe,10.22,False,False,10.734710036503765,1.0756863479472314,False
3498,France,FRA,2001,46454.87,Europe,10.348,False,False,10.746236582664437,1.0852398485229857,False
3499,France,FRA,2002,46610.78,Europe,10.476,False,False,10.749587123833072,1.0880168639912318,False
3500,France,FRA,2003,46730.977,Europe,10.604,False,False,10.752162542815954,1.0901514380772421,False
3501,France,FRA,2004,47720.44,Europe,10.732,False,False,10.773115096621984,1.10751745839757,False
3502,France,FRA,2005,48257.465,Europe,10.86,False,False,10.784305809825904,1.1167926119037888,False
3503,France,FRA,2006,49223.246,Europe,10.956,False,False,10.804121270571821,1.133216179987944,False
3504,France,FRA,2007,50157.785,Europe,11.052,False,False,10.822929015639593,1.148804527167488,False
3505,France,FRA,2008,50068.297,Europe,11.148,False,False,10.821143292362892,1.1473244733756327,False
3506,France,FRA,2009,48404.965,Europe,11.244,False,False,10.787357670088111,1.119322072885917,False
3507,France,FRA,2010,49130.42,Europe,11.34,False,False,10.802233673874372,1.131651690861323,False
3508,France,FRA,2011,50085.684,Europe,11.392,False,False,10.821490497736079,1.1476122461990272,False
3509,France,FRA,2012,49935.625,Europe,11.443999999999999,False,False,10.81848995487006,1.145125318406564,False
3510,France,FRA,2013,50066.53,Europe,11.496,False,False,10.821107999946594,1.1472952221051549,False
3511,France,FRA,2014,50326.566,Europe,11.548,False,False,10.82628836775857,1.1515888453800252,False
3512,France,FRA,2015,50682.895,Europe,11.6,False,False,10.833343755929105,1.1574365341854849,False
3513,France,FRA,2016,50984.074,Europe,11.658,False,False,10.839268588428821,1.1623471891126658,False
3514,France,FRA,2017,51895.566,Europe,11.716,False,False,10.856988631978316,1.1770340210476382,False
3515,France,FRA,2018,52560.953,Europe,11.774000000000001,False,False,10.869728784653171,1.1875933901958486,False
3516,France,FRA,2019,53448.555,Europe,11.832,False,False,10.886474881475962,1.2014729898094803,False
3517,France,FRA,2020,49311.332,Europe,11.89,False,False,10.805909191629647,1.134698055357829,False
3518,France,FRA,2021,52517.336,Europe,11.89,False,False,10.868898603596358,1.1869053145924817,False
3519,France,FRA,2022,53673.812,Europe,11.89,False,False,10.89068048929291,1.2049587067051182,False
3520,France,FRA,2023,54296.723,Europe,11.89,False,False,10.902219154192979,1.2145222516065701,False
3521,France,FRA,2024,54799.348,Europe,11.89,False,False,10.911433575055108,1.222159402734455,False
3525,Gabon,GAB,1990,23884.81,Africa,9.53,False,False,10.080997971009086,0.5338728240150312,False
3526,Gabon,GAB,1991,24665.68,Africa,9.53,False,False,10.113168082718175,0.5605362474248534,False
3527,Gabon,GAB,1992,23268.998,Africa,9.53,False,False,10.054877195635678,0.5122232475425541,False
3528,Gabon,GAB,1993,23551.682,Africa,9.53,False,False,10.066952519399406,0.5222315892366864,False
3529,Gabon,GAB,1994,23794.314,Africa,9.53,False,False,10.077201923553583,0.5307265613751884,False
3530,Gabon,GAB,1995,24344.186,Africa,9.53,False,False,10.10004833203398,0.5496622575958043,False
3531,Gabon,GAB,1996,24595.973,Africa,9.53,False,False,10.110338009333288,0.5581906091620932,False
3532,Gabon,GAB,1997,25359.66,Africa,9.53,False,False,10.140915001521225,0.5835336137707918,False
3533,Gabon,GAB,1998,25585.508,Africa,9.53,False,False,10.149781376426091,0.5908822953773858,False
3534,Gabon,GAB,1999,22713.715,Africa,9.53,False,False,10.030724206045234,0.4922046229917077,False
3535,Gabon,GAB,2000,21717.225,Africa,9.53,False,False,9.985861003454618,0.45502083646925506,False
3536,Gabon,GAB,2001,21604.781,Africa,9.53,False,False,9.98066991177219,0.4507183249722667,False
3537,Gabon,GAB,2002,20981.48,Africa,9.53,False,False,9.951395422836864,0.4264548688597333,False
