country,year,education_development_index,education_spend_efficiency,illiteracy_burden_index,gender_gap_pct,log_gdp_norm,regional_convergence_index,education_development_index_norm,education_spend_efficiency_norm,illiteracy_burden_index_norm,gender_gap_pct_norm,log_gdp_norm_norm,regional_convergence_index_norm
Colombia,2019,0.8980788579112332,0.29420419683886834,0.056179775280898875,-0.7106598984771603,0.6038746610723649,0.15865180089925346,0.905922447867864,0.4831106758268432,0.05813953488372093,0.33169368176523284,0.5758124297200989,0.5062087926978103
Colombia,2020,0.905584084665093,0.3177733217477817,0.0449438202247191,-0.6079027355623042,0.5878107629173113,0.06528270061531805,0.9135843579100058,0.5082960737429421,0.046511627906976744,0.3329076161591355,0.5586105361324211,0.5039532534475386
Congo,2005,0.6465648241303255,0.1852025174135279,0.2696629213483146,19.318181818181817,0.46136230671679757,2.853019837402897,0.6491576672202357,0.3666341125068342,0.27906976744186046,0.5683068690136115,0.4232042439054574,0.5712972731750795
Costa Rica,2011,0.8679886042642108,0.24515974900473136,0.033707865168539325,0.0,0.6228288552594794,-0.6318193366800879,0.8752040133488607,0.43070296281027015,0.03488372093023256,0.3400891499609014,0.5961093731082984,0.4871131960647152
Cote d'Ivoire,2014,0.36848417366404834,-0.007432400774853354,0.6292134831460674,20.33898305084746,0.3759165744389017,-2.463073326415829,0.36527165042039117,0.16078908916128065,0.6511627906976745,0.5803662300403251,0.3317053822979982,0.4428751640123056
Cote d'Ivoire,2016,0.4398412399882947,0.0493206478924717,0.5613519101123595,23.96307007409406,0.390520592095823,-4.282289046606012,0.4381184065515562,0.22143402694162892,0.5809339534883721,0.6231798282287133,0.3473439748277881,0.39892794326023817
Cote d'Ivoire,2021,0.4661981864075378,0.05262387120504114,0.5617905617977528,23.428099123638013,0.41357431520249666,0.0555173551021273,0.4650255952445474,0.22496377163322473,0.5813879069767441,0.6168598830484878,0.37203086513629213,0.5037173497060387
Croatia,2001,0.9587849707851255,0.31420068060614503,0.02247191011235955,0.0,0.6445842901789804,-0.5059289460184528,0.9678958953201562,0.5044784356629846,0.023255813953488372,0.3400891499609014,0.6194060021597702,0.49015435975276456
Cyprus,1992,0.8948740471307509,0.20747828271084934,0.06741573033707865,0.0,0.6873957644199016,-0.17258429736170178,0.9026507316749438,0.3904374575638456,0.06976744186046512,0.3400891499609014,0.6652503182227586,0.4982070445984667
Cyprus,2001,0.926297256510467,0.19375657121640533,0.033707865168539325,0.0,0.7325406852940617,-0.5059289460184528,0.9347299494519351,0.3757747679046811,0.03488372093023256,0.3400891499609014,0.7135933864746654,0.49015435975276456
Cyprus,2011,0.9643675269899005,0.21306577110853986,0.011235955056179775,0.0,0.7513017558813606,-0.6632056681315054,0.9735949960733998,0.3964081127829625,0.011627906976744186,0.3400891499609014,0.7336835250399488,0.4863549890958634
Democratic Republic of Congo,2001,0.4978334655419263,0.4221934846189541,0.3707865168539326,19.230769230769234,0.0756399809229722,-11.888175019786036,0.4973213100623674,0.6198769390715386,0.38372093023255816,0.5672742096513821,0.010156654917252358,0.21519077225368388
Democratic Republic of Congo,2012,0.5956340982084124,0.46427327182968503,0.2808988764044944,15.384615384615385,0.13136082637872737,1.2040469438722212,0.5971636831352126,0.6648423838737016,0.29069767441860467,0.521837197713286,0.0698248652665442,0.531462648307946
Democratic Republic of Congo,2016,0.621034235576365,0.473127909300038,0.2584269662921348,12.087912087912088,0.14790632627632694,-4.282289046606012,0.6230940878989608,0.6743042357224863,0.26744186046511625,0.4828911874806321,0.08754247813026271,0.39892794326023817
Democratic Republic of Congo,2018,0.6050622946271716,0.45165751169098856,0.2971569438202247,14.622814051118318,0.1534047829361831,-4.323521889267706,0.6067887078265753,0.6513614871354876,0.30752288372093023,0.5128375638792994,0.09343045534764492,0.39793187181110884
Dominican Republic,2002,0.774128973996827,0.24735802229813564,0.14606741573033707,-2.8784648187633293,0.5267709516986914,-3.4618921900121182,0.7793849172332717,0.4330519845850151,0.15116279069767444,0.3060840514741812,0.49324655492065556,0.4187464625050394
Dominican Republic,2007,0.8006653155593392,0.23859331603372602,0.1348314606741573,-0.6172839506172781,0.5620719995256132,2.088974455611393,0.8064752462223264,0.42368623105195113,0.13953488372093023,0.3327967900202194,0.5310483924566584,0.5528400497212943
Dominican Republic,2010,0.8175432815462601,0.2401207431208724,0.11235955056179775,-1.76715176715177,0.5774225384253877,0.6188794954857184,0.8237055660150776,0.4253184027649985,0.11627906976744186,0.3192126850163707,0.5474863911365964,0.5173266210376467
Dominican Republic,2011,0.8210902865379406,0.24028510998849417,0.11235955056179775,-2.1761658031088023,0.5808051765494464,-0.6318193366800879,0.8273266202558848,0.4254940412319028,0.11627906976744186,0.3143807473513673,0.5511086614282799,0.4871131960647152
Dominican Republic,2012,0.8221872915296211,0.23868912670829956,0.11235955056179775,-1.344364012409511,0.5834981648213216,-2.7621953022977794,0.8284465269339494,0.42378861202591894,0.11627906976744186,0.32420734020384195,0.5539924258320704,0.4356492042979159
Dominican Republic,2013,0.8309680174515343,0.24096968613791325,0.10112359550561797,-0.7172131147541013,0.589998331313621,2.1005695847066352,0.8374105641742369,0.4262255627794198,0.10465116279069768,0.3316162645380187,0.5609530758077769,0.5531201559738634
Dominican Republic,2014,0.8381737433734473,0.2379104388731097,0.0898876404494382,-0.20408163265306412,0.6002633045003376,0.8412939953977203,0.8447667208384754,0.4229565250028549,0.09302325581395349,0.3376782064703085,0.5719452381542939,0.5226995402674077
Dominican Republic,2015,0.8399707483651279,0.22958430195222512,0.0898876404494382,0.0,0.6103864464129027,0.5540351416009954,0.8466012411058951,0.4140594160831641,0.09302325581395349,0.3400891499609014,0.5827855216441468,0.5157601607750896
Dominican Republic,2016,0.8537585313237626,0.2336321101300649,0.06741573033707865,-0.7135575942915422,0.6201264211936977,0.2674623929010771,0.8606768654906354,0.4183848061874178,0.06976744186046512,0.33165944947901194,0.5932154937535747,0.5088373556844842
Ecuador,2001,0.8075541239407189,0.31414550743359015,0.10112359550561797,0.30737704918032493,0.49340861650712875,0.40643129995349736,0.8135078691991791,0.5044194789426795,0.10465116279069768,0.34372038657070825,0.4575207719094408,0.5121944601598499
Ecuador,2007,0.8247478698293542,0.30382221639351115,0.0898876404494382,-0.4073319755600728,0.5209256534358431,0.06702949835380123,0.8310605612905164,0.49338825934276287,0.09302325581395349,0.33527708352346564,0.4869871652174083,0.5039954512501249
Ecuador,2008,0.8265202075997369,0.29718965964665567,0.0898876404494382,-0.10162601626015683,0.5293305479530812,0.11545490354473342,0.8328698993700059,0.4863008693138064,0.09302325581395349,0.33888857850725257,0.4959874775765665,0.5051652751189026
Ecuador,2009,0.8293425453701195,0.30113307830571756,0.0898876404494382,-0.20263424518743955,0.528209467064402,-0.48741886487774466,0.835751157833528,0.4905147112982699,0.09302325581395349,0.3376953053603127,0.49478697730172055,0.49060151212342695
Ecuador,2010,0.8305898831405022,0.2982747953570041,0.0898876404494382,-0.4060913705583814,0.5323150877834981,0.6223797201104674,0.8370245357210012,0.4874604191385756,0.09302325581395349,0.33529173956337643,0.499183447575596,0.5174111767846966
Ecuador,2011,0.833185557017374,0.28913094297924047,0.0898876404494382,-0.202839756592295,0.5440546140381335,0.060975545629156136,0.8396743983294962,0.4776895192214152,0.09302325581395349,0.33769287752603216,0.5117546229810164,0.5038492044945259
Ecuador,2012,0.8363062308942459,0.284972366372086,0.0898876404494382,-0.10121457489879405,0.5513338645221599,-0.19477455165354168,0.8428602211300076,0.4732457646475593,0.09302325581395349,0.3388934391204251,0.5195495486594316,0.4976709894220052
Ecuador,2013,0.8429106257013503,0.2817043552181304,0.07865168539325842,0.0,0.5612062704832199,0.2415506423501375,0.8496024929566114,0.4697536468186324,0.08139534883720931,0.3400891499609014,0.5301213336120824,0.5082113994502143
Ecuador,2014,0.8521400205084547,0.2860439611007285,0.06741573033707865,-0.20202020202020488,0.5660960594077262,0.030239744385467227,0.8590245657432967,0.4743908449061585,0.06976744186046512,0.33770255943485994,0.53535752397719,0.5031067125364491
Ecuador,2015,0.8547356943853266,0.29100819027377467,0.06741573033707865,0.4028197381671616,0.5637275041115519,-0.008297033983066804,0.8616744283517916,0.47969550036337455,0.06976744186046512,0.34484791052642194,0.532821175964519,0.5021757705446668
Ecuador,2016,0.857206285067523,0.29735937573849003,0.06741573033707865,-0.10101010101009526,0.559846909329033,-0.06466230135036238,0.8641965964592653,0.48648222383257334,0.06976744186046512,0.33889585469788075,0.5286656728692265,0.500814141563426
Ecuador,2017,0.8556681548194869,0.28810945775121244,0.07865168539325842,-0.30272452068618705,0.5675586970682744,-0.004714675340706798,0.8626263553486301,0.4765979847655232,0.08139534883720931,0.3365128765692045,0.5369237775198374,0.5022623104224403
Ecuador,2020,0.8669136477963084,0.32298606229992766,0.06741573033707865,-0.6091370558375577,0.5439275854963808,0.06528270061531805,0.8741066154918206,0.513866282460769,0.06976744186046512,0.33289303436461415,0.5116185955089335,0.5039532534475386
Ecuador,2021,0.8679636477963084,0.3091710281444251,0.06741573033707865,-0.20202020202020488,0.5587926196518833,0.07994509145208745,0.8751785358758531,0.4991038704588178,0.06976744186046512,0.33770255943485994,0.5275366954154439,0.5043074562612595
Ecuador,2022,0.8679636477963084,0.3003096133065599,0.06741573033707865,-0.20202020202020488,0.5676540344897485,0.011093264779455464,0.8751785358758531,0.4896347764787161,0.06976744186046512,0.33770255943485994,0.5370258688156917,0.5026441865388271
Egypt,1996,0.5031287582710986,0.02458019062500405,0.4943820224719101,15.18987341772152,0.47854856764609455,-2.6208455431026607,0.5027271502679096,0.1949969715432857,0.5116279069767442,0.5195365895138887,0.4416080104646239,0.43906382357679397
Egypt,2005,0.6315922009828581,0.11487448108444243,0.3707865168539326,12.222222222222221,0.5167177198984156,2.853019837402897,0.6338724672638472,0.2914832706129958,0.38372093023255816,0.48447787678640686,0.4824811341011643,0.5712972731750795
Egypt,2006,0.6310042371241729,0.10585691810241138,0.38202247191011235,6.8181818181818175,0.5251473190217615,-3.354363757485949,0.6332722287446099,0.28184732049547373,0.39534883720930236,0.4206365802147991,0.4915079011851525,0.42134405206459824
Egypt,2010,0.6792395909917579,0.12558003977684895,0.3146067415730337,7.6923076923076925,0.553659551214909,-10.442340164276285,0.682514570689075,0.3029229721982016,0.32558139534883723,0.4309631738370937,0.5220399911797212,0.25011814390121884
Egypt,2012,0.6951555353480633,0.14221532122448421,0.29213483146067415,6.521739130434782,0.5529402141235791,1.2040469438722212,0.6987627851525529,0.32069903237541025,0.3023255813953489,0.417134518029847,0.521269694955275,0.531462648307946
Egypt,2013,0.6963373447355183,0.1436560407129026,0.3146067415730337,4.25531914893617,0.5526813040226157,2.4914137054749492,0.6999692666501282,0.322238550441589,0.32558139534883723,0.3903598865732631,0.5209924431971676,0.5625618690507805
Egypt,2017,0.6831441396122743,0.117645453465267,0.3258426966292135,2.247191011235955,0.5654986861470073,8.149330440343512,0.686500632838387,0.29444426480753183,0.33720930232558144,0.3666366176101261,0.5347178317204399,0.6992414903757826
El Salvador,2006,0.7797927862477266,0.3067075333589603,0.1797752808988764,-1.1652542372881296,0.47308525288876635,-1.3649379792040404,0.7851669703790553,0.4964714394001364,0.18604651162790697,0.32632327558135116,0.43575766466533955,0.4694030771036236
El Salvador,2007,0.7718505107766127,0.29568418054061896,0.20224719101123595,-0.6302521008403301,0.47616633023599375,2.088974455611393,0.777058887547542,0.4846921506835458,0.20930232558139536,0.3326435891811294,0.43905701107247147,0.5528400497212943
El Salvador,2008,0.7815181190264286,0.3020860352027408,0.1797752808988764,-1.0526315789473684,0.47943208382368785,0.6267218331111282,0.7869283221645126,0.49153301803393257,0.18604651162790697,0.32765375721994877,0.4425541165170436,0.5175160702266632
El Salvador,2009,0.7817682854157799,0.3067536862466107,0.1797752808988764,-1.0515247108307046,0.4750145991691692,-0.705676605632801,0.7871837111665559,0.4965207572617433,0.18604651162790697,0.32766683334270474,0.43782368930574295,0.48532900869936507
El Salvador,2010,0.783243451805131,0.3049745356071183,0.1797752808988764,-0.7314524555903896,0.4782689161980127,0.6188794954857184,0.7886896739499704,0.4946195998372963,0.18604651162790697,0.3314480463321307,0.4413085480050694,0.5173266210376467
El Salvador,2011,0.7877554173277095,0.3034459548863617,0.16853932584269662,-1.0416666666666665,0.48430946244134776,-0.6318193366800879,0.7932958337744503,0.4929861953792219,0.1744186046511628,0.32778329256100036,0.4477770174068508,0.4871131960647152
El Salvador,2013,0.796079348372867,0.3041663117969893,0.14606741573033707,-0.6191950464396226,0.4919130365758777,2.1005695847066352,0.8017935398340559,0.49375595138441436,0.15116279069767444,0.33277421305445876,0.45591924240639464,0.5531201559738634
El Salvador,2015,0.7996945584877917,0.30171515042887975,0.1348314606741573,-0.9230769230769289,0.49797940805891194,0.5540351416009954,0.8054842230861973,0.49113669951778854,0.13953488372093023,0.32918426709575827,0.46241536655429644,0.5157601607750896
El Salvador,2016,0.8020159811167433,0.30000713969923876,0.1348314606741573,-0.6141248720573125,0.5020088414175046,0.2674623929010771,0.8078541090251761,0.4893115604836827,0.13953488372093023,0.3328341101836824,0.4667302522180445,0.5088373556844842
El Salvador,2017,0.8039874037456952,0.2983342569748234,0.1348314606741573,-0.30674846625766583,0.5056531467708718,-3.2115283235835026,0.8098666881694776,0.4875239583879666,0.13953488372093023,0.3364653391928324,0.4706327267161105,0.4247945611357665
El Salvador,2018,0.8110175473048794,0.3012409582871406,0.12359550561797752,-0.5117707267144319,0.5097765890177388,0.10750904414495821,0.8170435969159202,0.49062998924218254,0.12790697674418605,0.33404328347988554,0.4750482810268322,0.5049733251301073
El Salvador,2019,0.8145639699338312,0.3005103928164259,0.12359550561797752,-0.7142857142857172,0.5140535771174053,2.860322626972633,0.8206640566362705,0.48984932461611685,0.12790697674418605,0.33165084774382636,0.47962825865468356,0.571473688375193
El Salvador,2020,0.8221191134930155,0.32327490021293603,0.11235955056179775,-0.4069175991861706,0.49884421328007944,1.1167975963793153,0.8283769255747295,0.5141749276820271,0.11627906976744186,0.3352819788097701,0.46334143613248974,0.529354945360907
El Salvador,2023,0.8205441134930155,0.29200045098145566,0.11235955056179775,-0.9221311475409895,0.5285436625115598,1.0484679773953591,0.8267690449986806,0.4807558062023073,0.11627906976744186,0.3291954401314807,0.4951448477553307,0.5277042907320658
Estonia,2011,0.9817803660565724,0.2646429523464974,0.0,0.0,0.717137413710075,-0.6632056681315054,0.9913713552538227,0.45152224357436316,0.0,0.3400891499609014,0.6970989194323377,0.4863549890958634
Eswatini,2022,0.7854142953362612,0.2822401094800976,0.10396610112359551,-0.22769439637393918,0.5031741858561636,-0.37610333612125224,0.7909058372181261,0.47032614088979696,0.10759282558139537,0.3373992541792685,0.46797815175234886,0.49329058745468196
Gabon,1993,0.7506526525558178,0.0914402813117342,0.3146067415730337,2.127659574468085,0.6592123712440836,-14.849242404917497,0.7554184910478255,0.26644205044033636,0.32558139534883723,0.36522451826708224,0.6350703627928502,0.1436595730715906
Gabon,2021,0.8526999371932438,0.23686521459433307,0.12518722471910113,2.016422039333864,0.6158347225989107,0.0555173551021273,0.859596171560235,0.4218396235703965,0.12955422093023256,0.36391039995199914,0.5886197635126751,0.5037173497060387
Gambia,2015,0.43130707541694074,0.17751258465070724,0.550561797752809,9.859154929577464,0.2537944907662335,0.6056354472634116,0.42940607801372493,0.35841683599240404,0.5697674418604651,0.45656149042193656,0.2009319506087638,0.5170066814590596
Gambia,2018,0.461576105169098,0.1968668294858153,0.5262898876404494,10.625492726749673,0.26470927568328273,-4.323521889267706,0.46030702086727304,0.3790983148093565,0.5446488372093022,0.46561471632800583,0.21261995851713095,0.39793187181110884
Gambia,2021,0.4461466079689858,0.17302784774361718,0.5434,13.143433032310496,0.27311876022536863,0.0555173551021273,0.4445554089013934,0.3536245543955866,0.5623558139534884,0.4953607140960328,0.2216251860667512,0.5037173497060387
Ghana,2010,0.672846718647216,0.31276392274068043,0.3258426966292135,5.681818181818182,0.3600827959065356,-10.442340164276285,0.6759882371856154,0.5029431508914601,0.33720930232558144,0.4072120085058161,0.3147499104208976,0.25011814390121884
Ghana,2017,0.6562832060576365,0.24425647439999865,0.3989618764044944,5.037958549537946,0.4120267316576378,8.149330440343512,0.6590789354942341,0.4297377453728125,0.4128791511627907,0.3996056934782386,0.3703736479901334,0.6992414903757826
Ghana,2021,0.7389317653232017,0.309292550580327,0.2642058426966292,0.47229049937086415,0.4296392147428747,0.0555173551021273,0.743452912053932,0.4992337264002561,0.2734223255813954,0.3456686119160239,0.38923383104923154,0.5037173497060387
Greece,2001,0.9033378284254924,0.18498125431520485,0.0449438202247191,0.0,0.7183565741102875,-0.5059289460184528,0.9112912075757313,0.3663976761012845,0.046511627906976744,0.3400891499609014,0.698404447347688,0.49015435975276456
Greece,2009,0.9244718008745114,0.17009998496612067,0.06741573033707865,1.0,0.7543718159083908,-1.3655058011999088,0.9328663845887657,0.35049591091052035,0.06976744186046512,0.3519027730648064,0.7369710736401086,0.4693893600945172
Guatemala,2002,0.5680172967534729,0.08454849859822677,0.348314606741573,9.30232558139535,0.4834687981552461,-3.4618921900121182,0.5689703379720414,0.25907765780116226,0.36046511627906974,0.44998331836932,0.4468767989509755,0.4187464625050394
Guatemala,2012,0.678976192779476,0.17221318542565522,0.24719101123595505,3.1578947368421053,0.5067630073538207,-2.7621953022977794,0.6822456736292056,0.3527540259086607,0.2558139534883721,0.37739532818375926,0.4718212118185911,0.4356492042979159
Guatemala,2013,0.671388228920791,0.16160046650650595,0.2584269662921348,4.25531914893617,0.509787762414285,2.1005695847066352,0.6744992992164182,0.34141353066399405,0.26744186046511625,0.3903598865732631,0.4750602459668826,0.5531201559738634
Guatemala,2014,0.6983688697132686,0.18415046750130615,0.21348314606741572,3.1612223393045307,0.5142184022119625,0.8412939953977203,0.7020432028732918,0.3655099173672479,0.22093023255813954,0.37743463922509,0.4798047602553401,0.5226995402674077
Guatemala,2015,0.7030918884708626,0.18493920071881487,0.2225270674157303,3.1641483751638395,0.5181526877520477,0.5540351416009954,0.7068648219975138,0.36635273864336115,0.2302896395348837,0.37746920630992037,0.48401775765801563,0.5157601607750896
Guatemala,2018,0.7128511492473784,0.18801760780583843,0.21348314606741572,1.0526315789473684,0.5248335414415399,0.10750904414495821,0.7168278225303107,0.3696422501434299,0.22093023255813954,0.352524542701854,0.49117189503688935,0.5049733251301073
Guatemala,2022,0.7300271916642804,0.1903956742330093,0.19066096629213483,1.715897965006645,0.5396315174312711,-1.7818908507094502,0.7343624415623919,0.3721833945206895,0.19731193023255816,0.3603601218042475,0.507018186256576,0.45933064881274394
Guyana,2020,0.813566163715803,0.19093238297078508,0.1613668426966292,0.23727377240817935,0.622633780745018,0.06528270061531805,0.8196454196606335,0.3727569085216619,0.16699591860465116,0.34289221288057337,0.5959004791644347,0.5039532534475386
Haiti,2003,0.5285145300468213,0.22831417236443308,0.4606741573033708,2.4096385542168677,0.3002003576823882,-0.4120273064126163,0.528642889535334,0.41270218626673355,0.4767441860465117,0.368555711657058,0.2506252925878088,0.4924227636803138
Haiti,2017,0.6205766745736756,0.3064647437304657,0.35943980898876404,-1.0694270536159514,0.3141119308432099,-3.2115283235835026,0.6226269745982741,0.4962120002640985,0.3719784069767442,0.32745534181236297,0.2655223866081893,0.4247945611357665
Honduras,2001,0.693921588050923,0.3305242651184924,0.2247191011235955,-3.3444816053511706,0.36339732293243054,2.303776355201577,0.6975030772852894,0.5219214240195468,0.23255813953488372,0.3005787047973395,0.3182992445017409,0.5580290695799542
Honduras,2007,0.7342381689432341,0.3389916025029339,0.1797752808988764,-2.1505376344086025,0.3952465664403002,2.088974455611393,0.7386613295452571,0.530969416345998,0.18604651162790697,0.31468350887723473,0.3524047456934336,0.5528400497212943
Honduras,2010,0.7485379048485082,0.35548153417980266,0.16853932584269662,-1.5889830508474576,0.3930563706687056,0.6188794954857184,0.7532595946911101,0.5485901592669269,0.1744186046511628,0.3213175030796964,0.35005939251480306,0.5173266210376467
Honduras,2011,0.7533592442827846,0.3572373813474148,0.16853932584269662,-2.107481559536354,0.3961218629353698,-0.6318193366800879,0.758181587089149,0.5504664151638712,0.1744186046511628,0.315192157118109,0.35334204976623845,0.4871131960647152
Honduras,2012,0.7524055837170607,0.35262926223735214,0.16853932584269662,-2.127659574468085,0.39977632147970854,-2.7621953022977794,0.7572080173750085,0.5455422903234188,0.1744186046511628,0.31495378165472054,0.35725539672558276,0.4356492042979159
Honduras,2013,0.7549519231513369,0.3537772709021947,0.16853932584269662,-2.5559105431309814,0.40117465224914217,2.1005695847066352,0.7598075156076434,0.5467690246695995,0.1744186046511628,0.3098945861170549,0.35875278776130753,0.5531201559738634
Honduras,2014,0.7688407044460783,0.36572348017175926,0.14606741573033707,-1.3684210526315759,0.40311722427431906,0.8412939953977203,0.7739862468259325,0.5595344555120993,0.15116279069767444,0.32392313939766304,0.36083297508202833,0.5226995402674077
Honduras,2015,0.7771457648105871,0.37066073620657836,0.1348314606741573,-2.1052631578947367,0.4064850286040087,0.5540351416009954,0.7824646882500638,0.5648102881249408,0.13953488372093023,0.31521836447899615,0.3644393607266744,0.5157601607750896
Honduras,2016,0.7845505755910691,0.374558636850018,0.12359550561797752,-2.4236037934668038,0.4099919387410511,0.2674623929010771,0.790024085979114,0.5689754906567208,0.12790697674418605,0.31145760819169016,0.3681947066842167,0.5088373556844842
Honduras,2018,0.7812253134311032,0.3625232611561183,0.14606741573033707,-3.4773445732349813,0.4187020522749849,0.10750904414495821,0.7866294037967144,0.556114778725665,0.15116279069767444,0.299009111770294,0.37752186032408125,0.5049733251301073
Honduras,2019,0.7915888451418178,0.37159209854903663,0.12359550561797752,-2.6371308016877637,0.4199967465927812,2.860322626972633,0.7972092903598409,0.5658055194408906,0.12790697674418605,0.3089350805940633,0.37890827311556774,0.571473688375193
India,1991,0.37788552993073554,0.14864713013055297,0.5842696629213483,33.78378378378378,0.22923839980018257,-20.79609750098983,0.3748692746297381,0.3275719081077795,0.6046511627906977,0.7391980386063404,0.17463626200005228,0.0
India,2001,0.5350523546027938,0.237009104342233,0.4382022471910112,19.047619047619047,0.2980432502605608,-5.256719930237242,0.5353172013532155,0.4219933806814862,0.45348837209302323,0.5651105424162346,0.24831537179714497,0.37538838790388007
India,2006,0.5783430909724103,0.23359451495575523,0.4157303370786517,15.909090909090908,0.3447485760166551,1.532830403622567,0.5795116992145221,0.41834463289170265,0.4302325581395349,0.5280331538866627,0.2983293868188606,0.539405147443654
India,2011,0.6417177959215262,0.25363387824569583,0.348314606741573,8.88888888888889,0.3880839176758304,-4.969537007751432,0.6442094497545284,0.43975821275064564,0.36046511627906974,0.44509913310672355,0.34473468201007046,0.3823259331057148
India,2022,0.7392594996710907,0.2621331676365656,0.2696629213483146,1.0309278350515463,0.47712633203452515,6.537180116364686,0.7437874883663604,0.44884034821984076,0.27906976744186046,0.3522681428515251,0.44008502112475895,0.6602963969560711
India,2023,0.7703118252524862,0.2788992449157669,0.20224719101123595,2.0408163265306123,0.4914125803367193,-2.2993200493539465,0.7754880795685639,0.4667561736652335,0.20930232558139536,0.36419858486682993,0.4553833329472959,0.44683099032583407
Indonesia,2004,0.7820887474364431,0.3461095399303371,0.11235955056179775,0.0,0.43597920750610597,7.313490345044846,0.7875108633306103,0.5385754724530386,0.11627906976744186,0.3400891499609014,0.396022960300866,0.6790499051922072
Indonesia,2006,0.796134475486592,0.34519522690161875,0.0898876404494382,1.0309278350515463,0.45093924858497325,1.532830403622567,0.8018498178120699,0.5375984596221788,0.09302325581395349,0.3522681428515251,0.4120427975920409,0.539405147443654
Indonesia,2008,0.8200121793135472,0.35214210418559067,0.0898876404494382,1.0,0.46787007512795653,2.440316335331186,0.8262260058654086,0.5450217249893616,0.09302325581395349,0.3519027730648064,0.4301730343336257,0.5613274978980712
Indonesia,2009,0.8315847521572572,0.3578299933730431,0.07865168539325842,1.0,0.47375475878421414,-0.5631405484245153,0.8380401741767176,0.5510996660687306,0.08139534883720931,0.3519027730648064,0.43647459956237716,0.4887722856575298
Indonesia,2011,0.8389196107263087,0.3480279221321533,0.07865168539325842,0.0,0.49089168859415544,-4.969537007751432,0.8455281593330626,0.5406254093639178,0.08139534883720931,0.3400891499609014,0.4548255402969818,0.3823259331057148
Indonesia,2014,0.859375072553496,0.3460003065146561,0.056179775280898875,0.0,0.5133747660388399,3.8812708455123888,0.8664106607591217,0.5384587482619498,0.05813953488372093,0.3400891499609014,0.47890135937862294,0.5961369738990814
Indonesia,2015,0.86177107920907,0.3418236899688636,0.056179775280898875,0.0,0.5199473892402064,-7.111442786216421,0.8688566877823478,0.5339957166451517,0.05813953488372093,0.3400891499609014,0.485939599026964,0.33058341294626437
Indonesia,2016,0.8645664203072397,0.33769021900780516,0.056179775280898875,0.0,0.5268762012994346,10.178629626571364,0.8717103859761117,0.5295787893586605,0.05813953488372093,0.3400891499609014,0.49335926059238316,0.7482637466807265
Indonesia,2018,0.8750408234338118,0.3337177467086341,0.0449438202247191,0.0,0.5413230767251778,-0.6637747180451514,0.8824034585684423,0.5253339013557349,0.046511627906976744,0.3400891499609014,0.5088295786527532,0.48634124242365934
Indonesia,2020,0.8806315056301512,0.3374573148563036,0.0449438202247191,0.0,0.5431741907738477,4.728605962904746,0.88811085495597,0.5293299136047008,0.046511627906976744,0.3400891499609014,0.5108118289494447,0.6166062470269147
Iran,1991,0.60375839685795,0.0888776923291722,0.38202247191011235,11.956521739130435,0.5148807045287778,-20.79609750098983,0.6054575891622674,0.2637037297147829,0.39534883720930236,0.4813389914206351,0.48051398125928085,0.0
Iran,2002,0.7454352339124715,0.19944725966038312,0.2584269662921348,3.0927835051546393,0.5459879742520883,10.791477776999823,0.7500921506708403,0.38185570020199877,0.26744186046511625,0.3766261286327725,0.5138249459092428,0.7630684631612767
Iran,2005,0.7892831230894247,0.22485169670352756,0.20224719101123595,1.0204081632653061,0.5644314263858972,-6.5637791536128525,0.7948554327713899,0.409002268360077,0.20930232558139536,0.35214386741386566,0.5335749653586253,0.34381345174418776
Iran,2006,0.7890776322408389,0.21972528062291963,0.20224719101123595,1.0309278350515463,0.5693523516179193,1.532830403622567,0.7946456519815506,0.4035243038886523,0.20930232558139536,0.3522681428515251,0.5388444977832648,0.539405147443654
Iran,2008,0.8040503714739,0.2252310649243643,0.19101123595505617,1.0204081632653061,0.5788193065495357,2.440316335331186,0.8099309704470004,0.4094076520828678,0.19767441860465118,0.35214386741386566,0.5489821088264335,0.5613274978980712
Iran,2012,0.8194694501412374,0.23983756414447388,0.1797752808988764,0.0,0.5796318859967635,5.09768358882544,0.82567194637702,0.4250158045467943,0.18604651162790697,0.3400891499609014,0.5498522528629448,0.6255221417836343
Iran,2013,0.823701340788608,0.24920027864669492,0.16853932584269662,1.0204081632653061,0.5745010621419131,-1.3017650885614493,0.8299921843274136,0.43502057524679133,0.1744186046511628,0.35214386741386566,0.5443579522195802,0.4709291594366885
Iran,2014,0.8265495105057462,0.24568792284600327,0.16853932584269662,0.0,0.5808615876597429,3.8812708455123888,0.83289981401978,0.43126735662687204,0.1744186046511628,0.3400891499609014,0.5511690688030726,0.5961369738990814
Iran,2016,0.8346778237820686,0.2461978880409602,0.15730337078651685,0.0,0.5884799357411084,10.178629626571364,0.8411978184852014,0.43181229312358066,0.16279069767441862,0.3400891499609014,0.5593271143624133,0.7482637466807265
Iraq,2000,0.6483073656309251,0.10061752214654573,0.29213483146067415,10.112359550561797,0.5476898434843793,-5.538543120405631,0.650936586986441,0.2762486284566967,0.3023255813953489,0.4595527543824126,0.5156473786183796,0.3685803190124749
Iraq,2012,0.6909531207677126,0.13418336421135613,0.2584269662921348,9.195402298850574,0.5567697565563565,5.09768358882544,0.6944726386279495,0.31211627700360894,0.26744186046511625,0.44872016700830364,0.525370529060564,0.6255221417836343
